W,gaussian,lorentzian
-5.0,2.680112091795145e-8,0.005676332220641348
-4.995,3.042841273562322e-8,0.005704129137636877
-4.99,3.452610592738473e-8,0.005732183231964912
-4.985,3.915236704469709e-8,0.00576049811364088
-4.98,4.4372177251334536e-8,0.005789077460487446
-4.975,5.025808235410289e-8,0.0058179250197195045
-4.97,5.689101945869148e-8,0.005847044609573153
-4.965,6.436122738559614e-8,0.005876440120980165
-4.96,7.276924856807319e-8,0.005906115519289412
-4.955,8.222703078124971e-8,0.0059360748460366465
-4.95,9.285913772059477e-8,0.005966322220764338
-4.945,1.0480407816091574e-7,0.005996861842893142
-4.94,1.1821576418573336e-7,0.006027697993646631
-4.935,1.3326510978316607e-7,0.006058835038031154
-4.93,1.5014178196012465e-7,0.006090277426872468
-4.925,1.6905611743351713e-7,0.0061220296989112485
-4.92,1.9024121891678017e-7,0.006154096482959156
-4.915,2.1395524603429735e-7,0.0061864825001177225
-4.91,2.404839169663044e-7,0.006219192566061966
-4.905,2.701432380542717e-7,0.006252231593391048
-4.9,3.032824797826072e-7,0.006285604594048114
-4.895,3.402874187978558e-7,0.006319316681811754
-4.89,3.815838669321101e-7,0.006353373074861397
-4.885,4.2764150956391087e-7,0.006387779098419311
-4.88,4.789780770771477e-7,0.006422540187471668
-4.875,5.36163874667233e-7,0.006457661889571494
-4.87,5.998266972928585e-7,0.006493149867726261
-4.865,6.706571581807434e-7,0.006529009903373121
-4.86,7.494144609585244e-7,0.006565247899444697
-4.855,8.369326472157183e-7,0.006601869883528771
-4.85,9.341273530723847e-7,0.0066388820111249434
-4.845,1.0420031101668138e-6,0.006676290569001838
-4.84,1.1616612283546823e-6,0.006714101978658296
-4.835,1.2943082993371462e-6,0.00675232279989228
-4.83,1.44126536240197e-6,0.006790959734481317
-4.825,1.6039777754623574e-6,0.006830019629978361
-4.82,1.7840258366081215e-6,0.006869509483627409
-4.815,1.98313620343551e-6,0.0069094364464029065
-4.81,2.2031941594878135e-6,0.0069498078271776455
-4.805,2.446256779209714e-6,0.006990631097023585
-4.8,2.714567044885911e-6,0.007031913893650635
-4.795,3.0105689710848213e-6,0.007073664025988251
-4.79,3.3369237941542683e-6,0.00711588947891512
-4.785,3.6965272863004496e-6,0.00715859841814245
-4.78,4.092528255713142e-6,0.00720179919525636
-4.775,4.528348296062762e-6,0.00724550035292542
-4.77,5.007702850472704e-6,0.007289710630279313
-4.765,5.534623656744788e-6,0.007334438968465086
-4.76,6.11348264217134e-6,0.007379694516387619
-4.755,6.749017337677128e-6,0.007425486636641135
-4.75,7.446357882287568e-6,0.007471824911638996
-4.745,8.211055689983493e-6,0.007518719149949256
-4.74,9.049113851860432e-6,0.007566179392843774
-4.735,9.967019347134414e-6,0.0076142159210688745
-4.73,1.0971777136901193e-5,0.007662839261846199
-4.725,1.2070946214634726e-5,0.0077120601961123735
-4.72,1.3272677687173774e-5,0.007761889766006636
-4.715,1.4585754959370673e-5,0.007812339282616159
-4.71,1.6019636094616982e-5,0.007863420333988689
-4.705,1.7584498422110608e-5,0.007915144793423113
-4.7,1.9291285459932238e-5,0.007967524828048559
-4.695,2.1151756220739418e-5,0.008020572907703303
-4.69,2.317853696412455e-5,0.008074301814125153
-4.685,2.538517545638866e-5,0.008128724650465527
-4.68,2.7786197794617027e-5,0.008183854851139736
-4.675,3.0397167847490186e-5,0.008239706192027001
-4.67,3.323474936015489e-5,0.008296292801033518
-4.665,3.631677076473364e-5,0.008353629169033323
-4.66,3.966229273158799e-5,0.008411730161201513
-4.655,4.3291678489269674e-5,0.008470611028755671
-4.65,4.7226666933153565e-5,0.008530287421121432
-4.645,5.149044853402263e-5,0.008590775398539172
-4.64,5.6107744048333996e-5,0.008652091445129292
-4.635,6.110488602154212e-5,0.00871425248243447
-4.63,6.650990306459997e-5,0.008777275883457747
-4.625,7.235260687168533e-5,0.008841179487216308
-4.62,7.866468193418903e-5,0.008905981613831602
-4.615,8.547977789211152e-5,0.008971701080177122
-4.61,9.28336044492056e-5,0.009038357216106198
-4.605,0.00010076402876247737,0.009105969881282976
-4.6,0.0001093111752000225,0.009174559482640676
-4.595,0.00011851752734361165,0.009244146992492095
-4.59,0.00012842803209402463,0.009314753967318594
-4.585,0.00013909020571774682,0.009386402567264335
-4.58,0.00015055424165350364,0.009459115576364011
-4.575,0.0001628731198760533,0.009532916423533107
-4.57,0.00017610271759285306,0.00960782920435096
-4.565,0.00019030192102664078,0.009683878703667883
-4.56,0.0002055327380137064,0.009761090419068821
-4.555,0.0002218604111236942,0.009839490585227038
-4.55,0.00023935353098234193,0.009919106199182834
-4.545,0.0002580841494534776,0.009999965046582869
-4.54,0.0002781278923112722,0.010082095728917434
-4.535,0.0002995640710079545,0.010165527691793894
-4.53,0.00032247579311624745,0.010250291254285664
-4.525,0.0003469500709996946,0.010336417639397417
-4.52,0.00037307792823797285,0.01042393900568822
-4.515,0.00040095450330829833,0.010512888480095333
-4.51,0.00043067914999844026,0.01060330019200282
-4.505,0.0004623555340014181,0.010695209308599471
-4.5,0.0004960917251173901,0.01078865207157212
-4.495,0.0005320002844641629,0.010883665835180877
-4.49,0.0005701983460746682,0.010980289105763492
-4.485,0.0006108076922377168,0.011078561582716943
-4.48,0.0006539548219175573,0.011178524201004252
-4.475,0.0006997710115684342,0.011280219175235265
-4.47,0.0007483923676425686,0.011383690045369679
-4.465,0.0007999598700743011,0.011488981724090524
-4.46,0.0008546194060090129,0.011596140545895658
-4.455,0.00091252179303415,0.011705214317953625
-4.45,0.0009738227911603834,0.01181625237276926
-4.445,0.0010386831027945505,0.011929305622702006
-4.44,0.0011072683599424337,0.012044426616377852
-4.435,0.001179749097878966,0.01216166959703233
-4.43,0.0012563007145261855,0.012281090562818477
-4.425,0.0013371034147858396,0.012402747329108978
-4.42,0.0014223421390830975,0.012526699592815395
-4.415,0.0015122064753921908,0.012653008998741846
-4.41,0.0016068905540325014,0.012781739207981447
-4.405,0.0017065929245459088,0.012912955968355042
-4.4,0.0018115164139928335,0.013046727186880856
-4.395,0.0019218679660355912,0.013183123004250724
-4.39,0.0020378584602133883,0.01332221587127423
-4.385,0.002159702510854359,0.013464080627235243
-4.38,0.002287618245114905,0.013608794580085492
-4.375,0.0024218270596878034,0.013756437588378457
-4.37,0.002562553355775672,0.01390709214482103
-4.365,0.0027100242519871574,0.014060843461291835
-4.36,0.0028644692748787883,0.014217779555142774
-4.355,0.0030261200269362473,0.014377991336563397
-4.35,0.0031952098318644246,0.014541572696745969
-4.345,0.0033719733571361044,0.014708620596542642
-4.34,0.003556646213835144,0.014879235155253787
-4.335,0.00374946453391899,0.015053519739126817
-4.33,0.0039506645251210434,0.015231581049080437
-4.325,0.004160482003811478,0.015413529207094642
-4.32,0.004379151906238247,0.01559947784062611
-4.315,0.004606907778676491,0.01578954416431793
-4.31,0.00484398124712463,0.015983849058172454
-4.305,0.005090601467298186,0.016182517141245828
-4.3,0.005346994555789001,0.016385676839801917
-4.295,0.005613383003373966,0.01659346044872939
-4.29,0.005889985071578738,0.016806004184881925
-4.285,0.006177014173721938,0.017023448230842744
-4.28,0.006474678241787504,0.01724593676744464
-4.275,0.006783179080594792,0.01747361799319249
-4.27,0.0071027117108576265,0.017706644128538267
-4.265,0.007433463702843668,0.01794517140274916
-4.26,0.007775614502465425,0.01818936002088845
-4.255,0.008129334751748837,0.01843937410819585
-4.25,0.008494785605740593,0.018695381628914962
-4.245,0.008872118048023844,0.01895755427636845
-4.24,0.009261472207117406,0.019226067330833343
-4.235,0.00966297667613327,0.019501099481522607
-4.23,0.010076747838160918,0.019782832608741713
-4.225,0.010502889199934055,0.020071451522065714
-4.22,0.01094149073641401,0.020367143650185014
-4.215,0.011392628248996872,0.020670098677905435
-4.21,0.011856362740110413,0.02098050812567102
-4.205,0.012332739807021861,0.02129856486692757
-4.2,0.012821789057717206,0.02162446257866851
-4.195,0.01332352355174379,0.021958395120631295
-4.19,0.013837939268925839,0.022300555838853892
-4.185,0.014365014608868696,0.02265113678968856
-4.18,0.014904709924159217,0.023010327880920254
-4.175,0.015456967090150629,0.02337831592738213
-4.17,0.016021709114181396,0.023755283619416954
-4.165,0.01659883978703079,0.024141408403732398
-4.16,0.017188243379346695,0.02453686127765104
-4.155,0.017789784385701175,0.024941805499482248
-4.15,0.01840330731883268,0.025356395219743328
-4.145,0.01902863655652228,0.025780774040228813
-4.14,0.01966557624342155,0.02621507351044249
-4.135,0.020313910250008838,0.026659411573634564
-4.13,0.02097340219068594,0.02711389097754914
-4.125,0.021643795502855927,0.02757859766791266
-4.12,0.022324813588628645,0.028053599185545165
-4.115,0.02301616002059553,0.028538943090616727
-4.11,0.02371751881289313,0.02903465543981104
-4.105,0.024428554758540513,0.02954073934379378
-4.1,0.02514891383378613,0.03005717363317991
-4.095,0.025878223669937816,0.03058391166091048
-4.09,0.026616094092878836,0.031120880267349074
-4.085,0.027362117730183565,0.03166797893126474
-4.08,0.028115870685457258,0.03222507912502741
-4.075,0.02887691327921795,0.03279202388569345
-4.07,0.02964479085532963,0.03336862760522451
-4.065,0.03041903465167835,0.0339546760330041
-4.06,0.031199162733462182,0.03454992647240087
-4.055,0.03198468098713999,0.03515410814085943
-4.05,0.032775084172760906,0.03576692265055805
-4.045,0.03356985703206486,0.03638804455488807
-4.04,0.03436847544942529,0.037017121895895996
-4.035,0.035170407662380616,0.03765377668044729
-4.03,0.03597511551818659,0.03829760520933915
-4.025,0.036782055772512756,0.038948178184931036
-4.02,0.03759068142610649,0.03960504052992584
-4.015,0.0384004430949587,0.04026771086328629
-4.01,0.039210790409231935,0.040935680599084284
-4.005,0.040021173435945884,0.04160841266004215
-4.0,0.04083104412017488,0.042285339828825506
-3.995,0.04163985773928379,0.04296586279539435
-3.99,0.042447074364522455,0.04364934799605631
-3.985,0.04325216032411619,0.04433512537697321
-3.98,0.04405458966182778,0.04502248624915227
-3.975,0.04485384558483394,0.04571068143065762
-3.97,0.04564942189464804,0.046398919892197056
-3.965,0.046440824394744146,0.04708636813193519
-3.96,0.047227572268484216,0.04777215050233259
-3.955,0.048009199420934616,0.0484553506946437
-3.95,0.0487852557781657,0.049135014554820354
-3.945,0.049555308537677895,0.049810154358281046
-3.94,0.050318943363672854,0.050479754611593326
-3.935,0.051075765521003895,0.05114277937887225
-3.93,0.051825400941783756,0.05179818105284209
-3.925,0.05256749721881255,0.052444910409132954
-3.92,0.05330172452020267,0.05308192770222089
-3.915,0.054027776419831426,0.053708214487636456
-3.91,0.05474537063853325,0.0543227857929107
-3.905,0.055454249691266014,0.05492470221420584
-3.9,0.056154181435834616,0.05551308149101159
-3.895,0.05684495951914038,0.05608710911096412
-3.89,0.05752640371733616,0.05664604752262921
-3.885,0.05819836016671226,0.05718924358617733
-3.88,0.05886070148260712,0.057716133968593576
-3.875,0.059513326764133616,0.058226248287905825
-3.87,0.06015616148303023,0.05871920992463944
-3.865,0.06078915725548888,0.05919473454168723
-3.86,0.06141229149636972,0.05965262647842816
-3.855,0.062025566955789896,0.06009277330322984
-3.85,0.0626290111386637,0.0605151389126157
-3.845,0.06322267560837086,0.06091975564831276
-3.84,0.06380663517633846,0.06130671595938417
-3.835,0.06438098697993515,0.06167616416165827
-3.83,0.06494584945168884,0.062028288838671314
-3.825,0.06550136118345146,0.06236331638744166
-3.82,0.06604767968974012,0.062681506140784
-3.815,0.06658498007508035,0.06298314739968076
-3.81,0.0671134536107624,0.06326855859021115
-3.805,0.0676333062269877,0.06353808862673672
-3.8,0.06814475692693207,0.06379212042429928
-3.795,0.06864803612977677,0.06403107636671138
-3.79,0.06914338395025689,0.06425542541066119
-3.785,0.06963104842274363,0.06446569139773596
-3.78,0.07011128367831312,0.06466246206192834
-3.775,0.07058434808365191,0.0648463981647754
-3.77,0.07105050235100775,0.065018242166837
-3.765,0.07151000762871094,0.06517882585376737
-3.76,0.07196312358206208,0.06532907637671004
-3.755,0.07241010647460602,0.06547002023704732
-3.75,0.072851207259986,0.06560278483976875
-3.745,0.07328666969469255,0.0657285973515682
-3.74,0.07371672848209158,0.06584878072196196
-3.735,0.07414160745812867,0.06596474685061092
-3.73,0.07456151782906384,0.06607798700418875
-3.725,0.07497665647149215,0.066190059694914
-3.72,0.07538720430474609,0.0663025763248131
-3.715,0.07579332474556269,0.06641718497104826
-3.71,0.07619516225462344,0.06653555273609611
-3.705,0.07659284098424675,0.06665934711182538
-3.7,0.07698646353612333,0.06679021680983188
-3.695,0.07737610983754567,0.0669297724943151
-3.69,0.07776183614408436,0.06707956782188462
-3.685,0.07814367417611827,0.06724108114911803
-3.68,0.07852163039602546,0.06741569821779912
-3.675,0.07889568543219824,0.06760469607373577
-3.67,0.07926579365535538,0.06780922842161671
-3.665,0.07963188291189309,0.06803031256857035
-3.66,0.07999385441824713,0.06826881806518673
-3.655,0.08035158281943564,0.06852545711612931
-3.65,0.08070491641411656,0.06880077680363599
-3.645,0.08105367754763598,0.06909515314591659
-3.64,0.08139766317365951,0.06940878699777658
-3.635,0.08173664558408102,0.06974170179124385
-3.63,0.0820703733059919,0.07009374310768131
-3.625,0.08239857216357506,0.07046458006774296
-3.62,0.08272094650186651,0.07085370851940302
-3.615,0.08303718056840963,0.07126045599512183
-3.61,0.08334694004791715,0.0716839883952174
-3.605,0.0836498737441579,0.07212331833434801
-3.6,0.08394561540240787,0.07257731506091591
-3.595,0.08423378566494932,0.07304471582511361
-3.59,0.0845139941512752,0.07352413853101986
-3.585,0.08478584165386462,0.07401409546321903
-3.58,0.08504892243963907,0.07451300783135091
-3.575,0.08530282664650068,0.07501922083005699
-3.57,0.0855471427636884,0.07553101887085623
-3.565,0.08578146018407877,0.07604664061083578
-3.56,0.08600537181600251,0.07656429338500066
-3.555,0.08621847674165294,0.0770821666487153
-3.55,0.08642038290873098,0.07759844405716454
-3.545,0.08661070984160603,0.07811131385230165
-3.54,0.08678909135797665,0.07861897729498238
-3.535,0.08695517827678893,0.07911965496977041
-3.53,0.08710864110302198,0.0796115908992309
-3.525,0.08724917267487167,0.08009305452850131
-3.52,0.08737649075886712,0.08056234077300531
-3.515,0.08749034057852996,0.0810177684544973
-3.51,0.08759049726234333,0.08145767757458197
-3.505,0.08767676819702878,0.08188042598163203
-3.5,0.08774899527244039,0.08228438606831043
-3.495,0.0878070570047676,0.08266794218547557
-3.49,0.08785087052520085,0.08302948946857805
-3.485,0.08788039342174277,0.08336743474137695
-3.48,0.08789562542245061,0.0836802000879855
-3.475,0.08789660990906539,0.08396622956965138
-3.47,0.08788343525071379,0.08422399941163951
-3.465,0.08785623594816529,0.08445203180497489
-3.46,0.08781519357997535,0.08464891226665336
-3.455,0.08776053754275033,0.08481331029098264
-3.45,0.08769254557871886,0.08494400281589266
-3.445,0.08761154408479076,0.08503989983372215
-3.44,0.0875179081983148,0.08510007130823932
-3.435,0.08741206165581364,0.08512377442948718
-3.43,0.08729447642206482,0.0851104801545615
-3.425,0.0871656720880119,0.08505989795214278
-3.42,0.08702621503711869,0.08497199769479083
-3.415,0.0868767173809186,0.08484702772540001
-3.41,0.0867178356656553,0.08468552825880227
-3.405,0.08655026935305041,0.08448833945879974
-3.4,0.08637475907936705,0.08425660374435437
-3.395,0.08619208469805643,0.08399176211350484
-3.39,0.08600306311237245,0.08369554451572457
-3.385,0.08580854590541102,0.08336995453867338
-3.38,0.08560941677607163,0.08301724889031253
-3.375,0.085406588790441,0.08263991234077564
-3.37,0.08520100145906043,0.08224062893154845
-3.365,0.08499361765145001,0.0818222503569443
-3.36,0.08478542036012543,0.08138776247250931
-3.355,0.0845774093271452,0.08094025088804023
-3.35,0.0843705975469709,0.08048286656340013
-3.345,0.0841660076601003,0.0800187922495899
-3.34,0.08396466825254237,0.07955121051337959
-3.335,0.08376761007674448,0.0790832739598416
-3.33,0.08357586221004228,0.07861807813196652
-3.325,0.0833904481670945,0.07815863742827407
-3.32,0.08321238198307279,0.07770786424498158
-3.315,0.08304266428460577,0.0772685514245797
-3.31,0.08288227836562738,0.0768433579818132
-3.305,0.08273218628534577,0.07643479798383276
-3.3,0.08259332500553436,0.0760452323850373
-3.295,0.08246660258425324,0.07567686355907517
-3.29,0.08235289444292974,0.07533173222983976
-3.285,0.08225303972347359,0.07501171647863095
-3.28,0.08216783775176636,0.07471853249401711
-3.275,0.08209804462345417,0.0744537367321629
-3.27,0.08204436992748897,0.07421872916623574
-3.265,0.08200747362230598,0.07401475732181588
-3.26,0.08198796307890079,0.07384292081903414
-3.255,0.08198639030437961,0.07370417616970809
-3.25,0.08200324935880264,0.07359934160760984
-3.245,0.08203897397733241,0.07352910176100176
-3.24,0.08209393540883368,0.07349401200786075
-3.235,0.08216844048115808,0.07349450238514849
-3.23,0.08226272990238885,0.07353088095367863
-3.225,0.08237697680632103,0.07360333654936556
-3.22,0.08251128554941874,0.07371194087983649
-3.215,0.08266569076542556,0.0738566499525619
-3.21,0.08284015668271309,0.07403730484688593
-3.205,0.08303457670834209,0.07425363186769185
-3.2,0.08324877328168391,0.07450524214298049
-3.195,0.08348249799931219,0.07479163075135926
-3.19,0.0837354320117352,0.0751121754882366
-3.185,0.08400718669139529,0.07546613540117329
-3.18,0.08429730457022713,0.07585264924498676
-3.175,0.08460526054393923,0.07627073402533471
-3.17,0.0849304633390721,0.07671928381493741
-3.165,0.08527225723779581,0.07719706903853008
-3.16,0.08562992405434043,0.07770273643013331
-3.155,0.0860026853559166,0.0782348098682918
-3.15,0.08638970491997658,0.0787916922905448
-3.145,0.08679009141869938,0.07937166887662395
-3.14,0.08720290132065381,0.07997291166993997
-3.135,0.08762714199871345,0.08059348577833929
-3.13,0.08806177503246085,0.08123135725775697
-3.125,0.08850571969253565,0.081884402736643
-3.12,0.0889578565936509,0.0825504207858278
-3.115,0.08941703150233074,0.08322714497935986
-3.11,0.08988205928480728,0.08391225852893736
-3.105,0.09035172797996349,0.08460341031052894
-3.1,0.0908248029817192,0.08529823203971942
-3.095,0.0913000313148333,0.08599435629546964
-3.09,0.09177614598773616,0.08668943504359528
-3.085,0.09225187040571642,0.08738115827420485
-3.08,0.09272592282756226,0.08806727234392103
-3.075,0.09319702084860201,0.08874559760536255
-3.07,0.09366388589300524,0.0894140449135603
-3.065,0.09412524769818383,0.09007063062110511
-3.06,0.09457984877419044,0.09071348970927698
-3.055,0.09502644882112324,0.09134088674879937
-3.05,0.09546382908773833,0.09195122443829723
-3.045,0.09589079665472072,0.09254304952800722
-3.04,0.09630618862638364,0.09311505599801906
-3.035,0.09670887621494616,0.09366608542215958
-3.03,0.09709776870198326,0.09419512450923326
-3.025,0.09747181726214443,0.09470129987229102
-3.02,0.09783001863479864,0.09518387013435337
-3.015,0.09817141862987934,0.09564221553660524
-3.01,0.09849511545487283,0.09607582527379765
-3.005,0.09880026285061297,0.09648428284251177
-3.0,0.09908607302431352,0.09686724975152565
-2.995,0.09935181936907965,0.09722444800920015
-2.99,0.09959683895999484,0.09755564186877515
-2.985,0.09982053481776954,0.09786061937563731
-2.98,0.10002237793186387,0.09813917431670369
-2.975,0.10020190903595326,0.09839108921593559
-2.97,0.10035874012958874,0.09861612004610232
-2.965,0.1004925557409114,0.09881398332985941
-2.96,0.10060311392630529,0.09898434627829483
-2.955,0.10069024700391556,0.09912682055890448
-2.95,0.10075386201901057,0.09924096019577114
-2.945,0.10079394094022545,0.09932626398289607
-2.94,0.10081054058678794,0.0993821826397761
-2.935,0.10080379228788669,0.0994081307613323
-2.93,0.10077390127639713,0.09940350341921796
-2.925,0.10072114582022491,0.09936769706729583
-2.92,0.10064587609555589,0.09930013420097729
-2.915,0.10054851280731379,0.09920029102935336
-2.91,0.10042954556311373,0.09906772725190598
-2.905,0.1002895310079616,0.09890211689877548
-2.9,0.10012909072787853,0.09870327910434848
-2.895,0.09994890893152356,0.0984712076454146
-2.89,0.09974972991974382,0.0982060980915893
-2.885,0.09953235535379226,0.097908371488018
-2.88,0.0992976413337198,0.09757869361593342
-2.875,0.09904649529916291,0.09721798904919791
-2.87,0.09877987276541116,0.09682744943516024
-2.865,0.09849877390824423,0.09640853566401365
-2.86,0.09820424001157459,0.09596297383876046
-2.855,0.09789734979241775,0.09549274520363918
-2.85,0.09757921561813174,0.09500007041872008
-2.845,0.097250979631223,0.09448738877013803
-2.84,0.09691380979730319,0.09395733306933651
-2.835,0.09656889589199805,0.09341270111399598
-2.83,0.0962174454427574,0.09285642465464514
-2.825,0.09586067964159217,0.09229153683425168
-2.82,0.0954998292447675,0.09172113904637673
-2.815,0.09513613047541582,0.09114836809628189
-2.81,0.09477082094489311,0.09057636445604855
-2.805,0.09440513560849537,0.09000824228774192
-2.8,0.09404030277087069,0.0894470617766723
-2.795,0.09367754015611764,0.08889580417830206
-2.79,0.0933180510571447,0.08835734984488604
-2.785,0.09296302057839062,0.08783445936784344
-2.78,0.09261361198546167,0.08732975785404062
-2.775,0.09227096317464678,0.08684572225201814
-2.77,0.09193618327461235,0.08638467155969304
-2.765,0.09161034939187464,0.08594875967891134
-2.76,0.0912945035108887,0.0855399706340625
-2.755,0.09098964955879313,0.08516011584065127
-2.75,0.09069675064400734,0.08481083309353428
-2.745,0.09041672647700318,0.0844935869414282
-2.74,0.0901504509806619,0.08420967012212419
-2.735,0.08989875009669522,0.08396020574944217
-2.73,0.08966239979365358,0.08374614996635946
-2.725,0.08944212428107388,0.08356829480717115
-2.72,0.08923859443333866,0.08342727104351824
-2.715,0.08905242642583168,0.08332355082344235
-2.71,0.08888418058499102,0.08325744994841522
-2.705,0.08873436045288025,0.08322912966987601
-2.7,0.08860341206593085,0.0832385979237995
-2.695,0.08849172344655742,0.08328570995896663
-2.69,0.08839962430541784,0.08337016835180995
-2.685,0.08832738595118764,0.08349152243793839
-2.68,0.088275221403847,0.08364916722769056
-2.675,0.0882432857066432,0.08384234191027531
-2.67,0.08823167643109875,0.08407012808808922
-2.665,0.08824043436868402,0.08433144791936345
-2.66,0.0882695444020737,0.08462506238288546
-2.655,0.08831893654825673,0.0849495699124499
-2.65,0.08838848716517497,0.08530340567988588
-2.645,0.08847802031302951,0.08568484183269877
-2.64,0.08858730926091746,0.08609198901394234
-2.635,0.08871607812904554,0.08652279950602586
-2.63,0.0888640036564169,0.08697507234467908
-2.625,0.089030717083598,0.0874464607420219
-2.62,0.08921580613995085,0.08793448213639571
-2.615,0.0894188171245558,0.08843653114929502
-2.61,0.08963925706995761,0.08894989567471319
-2.605,0.08987659597783497,0.08947177625246361
-2.6,0.09013026911572679,0.08999930878440678
-2.595,0.0903996793640387,0.09052959054193177
-2.59,0.09068419960270516,0.09105970928680773
-2.585,0.09098317512708713,0.09158677518934988
-2.58,0.09129592608294589,0.09210795508297955
-2.575,0.09162174991064093,0.0926205084493156
-2.57,0.09195992378905685,0.09312182439073126
